persona_uuid,model_id,ok,elapsed_sec,raw_json,resp_q1_admission_fee_support,resp_q2_alternative_first,resp_q3_oppose_even_with_exemption,resp_q4_willingness_to_pay,resp_q5_open_opinion
99365827-ce26-5311-9709-94b6adaa5ab9,openrouter/nousresearch/hermes-4-405b,True,11.88,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":2},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":4},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":3},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000원 미만""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""우리나라 문화유산을 국민 모두가 편히 볼 수 있어야 한다고 생각합니다. 돈이 없어서 못 보는 일은 없어야지. 그래도 꼭 필요하다면 조금만 받아서 운영에 보태는 건 괜찮을 것 같아요. 다만 어르신이나 아이들에겐 무료로 해주는 게 좋겠어요.""}}",2.0,4.0,3.0,"1,000원 미만",우리나라 문화유산을 국민 모두가 편히 볼 수 있어야 한다고 생각합니다. 돈이 없어서 못 보는 일은 없어야지. 그래도 꼭 필요하다면 조금만 받아서 운영에 보태는 건 괜찮을 것 같아요. 다만 어르신이나 아이들에겐 무료로 해주는 게 좋겠어요.
a38fa0f7-b731-5fb5-8ad0-f0fa96005a93,openrouter/nousresearch/hermes-4-405b,True,10.51,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 2
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""무료로 다녀야 우리나라 문화를 많은 사람들이 볼 수 있지 않겠어요? 선뜻 돈 내기엔 좀 부담스럽고, 특별전 같은 거 따로 돈 받는 건 괜찮은데 기본 전시까지 돈 내라는 건 좀 그렇네요. 특히 학생이나 어르신들에겐 더 부담될 것 같아요.""
  }
}",2.0,4.0,2.0,"1,000~3,000원","무료로 다녀야 우리나라 문화를 많은 사람들이 볼 수 있지 않겠어요? 선뜻 돈 내기엔 좀 부담스럽고, 특별전 같은 거 따로 돈 받는 건 괜찮은데 기본 전시까지 돈 내라는 건 좀 그렇네요. 특히 학생이나 어르신들에겐 더 부담될 것 같아요."
d729209c-fa38-563d-a833-b92996dc18f9,openrouter/nousresearch/hermes-4-405b,True,11.17,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""대통령이 바뀔 때마다 정책이 왔다 갔다 하는데, 국민 세금으로 운영되는 박물관이 기본 전시는 무료로 열어 국민 누구나 쉽게 접근할 수 있도록 해야 한다고 생각해요. 특별전 같은 건 유료로 해서 운영비를 충당하는 게妥当하겠지만, 기본 전시는 무조건 무료가 원칙이 되어야 한다고 봅니다.""
  }
}",2.0,4.0,3.0,"1,000~3,000원","대통령이 바뀔 때마다 정책이 왔다 갔다 하는데, 국민 세금으로 운영되는 박물관이 기본 전시는 무료로 열어 국민 누구나 쉽게 접근할 수 있도록 해야 한다고 생각해요. 특별전 같은 건 유료로 해서 운영비를 충당하는 게妥当하겠지만, 기본 전시는 무조건 무료가 원칙이 되어야 한다고 봅니다."
4c80e5a5-b485-597f-9e25-f3c83350a653,openrouter/nousresearch/hermes-4-405b,True,13.05,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""저희 동네처럼 멀리서 오는 사람은 입장료가 부담스러울 수 있어요. 특별전 같은 건 유료로 해도 괜찮을 것 같고, 기부 같은 방법도 먼저 더 해보면 좋을 것 같아요. 그래도 정말 필요한 최소 금액이라면 이해는 해요.""
  }
}",2.0,4.0,3.0,"1,000~3,000원","저희 동네처럼 멀리서 오는 사람은 입장료가 부담스러울 수 있어요. 특별전 같은 건 유료로 해도 괜찮을 것 같고, 기부 같은 방법도 먼저 더 해보면 좋을 것 같아요. 그래도 정말 필요한 최소 금액이라면 이해는 해요."
f6ab3c29-54c3-5ce3-8095-053e4ea3a31c,openrouter/nousresearch/hermes-4-405b,True,10.66,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""국립 박물관은 국민 모두가 문화를 접할 권리가 있는 곳이니 기본 전시는 무료가 좋다고 생각해요. 하지만 특별전 같은 건 유료로 해서 돈을 모으는 건 괜찮을 것 같아요. 그래도 무턱대고 돈을 내라고 하면 좀 그렇죠.""
  }
}",2.0,4.0,3.0,"1,000~3,000원",국립 박물관은 국민 모두가 문화를 접할 권리가 있는 곳이니 기본 전시는 무료가 좋다고 생각해요. 하지만 특별전 같은 건 유료로 해서 돈을 모으는 건 괜찮을 것 같아요. 그래도 무턱대고 돈을 내라고 하면 좀 그렇죠.
3412576d-12ea-55c1-a465-0f8bd2a9d354,openrouter/nousresearch/hermes-4-405b,True,23.13,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":2},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":4},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":3},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""우리나라 국립박물관은 국민 세금으로 운영되는 공공기관이니 기본 전시는 무조건 무료로 유지해야 한다고 생각합니다. 돈이 필요하면 기부금 모금이나 유료 특별전을 더 확대하는 게 맞지, 일반 시민들 주머니를 털어서 해결하려는 건 잘못된 접근입니다. 교육 기회가 약한 분들이 문화 접근에서 더 소외되지 않도록 기존 무료 정책을 지켜야 합니다.""}}",2.0,4.0,3.0,"1,000~3,000원","우리나라 국립박물관은 국민 세금으로 운영되는 공공기관이니 기본 전시는 무조건 무료로 유지해야 한다고 생각합니다. 돈이 필요하면 기부금 모금이나 유료 특별전을 더 확대하는 게 맞지, 일반 시민들 주머니를 털어서 해결하려는 건 잘못된 접근입니다. 교육 기회가 약한 분들이 문화 접근에서 더 소외되지 않도록 기존 무료 정책을 지켜야 합니다."
4867bcd1-08d6-5693-9657-1cbaf5fe7dd8,openrouter/nousresearch/hermes-4-405b,True,12.52,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 3
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 5
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""기존 무료 정책이 국민 모두에게 문화적 접근 기회를 보장하는 데 중요한 가치가 있다고 생각합니다. 단순히 입장료를 높이는 것보다는 특별전이나 후원 프로그램을 확대해 재정 마련을 우선 시도해야 하며, 반드시 필요하다면 소액의 입장료를 도입하되 취약계층 지원을 철저히 하는 방향이 좋을 것 같습니다.""
  }
}",3.0,5.0,3.0,"1,000~3,000원","기존 무료 정책이 국민 모두에게 문화적 접근 기회를 보장하는 데 중요한 가치가 있다고 생각합니다. 단순히 입장료를 높이는 것보다는 특별전이나 후원 프로그램을 확대해 재정 마련을 우선 시도해야 하며, 반드시 필요하다면 소액의 입장료를 도입하되 취약계층 지원을 철저히 하는 방향이 좋을 것 같습니다."
2fdfee61-4e1b-5f0f-9eb2-9c06a59cfaba,openrouter/nousresearch/hermes-4-405b,True,11.43,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": ""2""
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": ""5""
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": ""3""
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": ""200"",
    ""min_length"": ""50"",
    ""description"": ""공공 문화시설인 만큼 기본 전시는 무료로 유지해야 한다고 생각해요. 대신 특별전이나 기부금 같은 다른 방법으로 추가 자금을 마련하는 게 좋을 것 같아요. 만약 정말 필요하다면 소액으로 하고 학생이나 저소득층은 할인해 주는 게 좋겠죠.""
  }
}",2.0,5.0,3.0,"1,000~3,000원",공공 문화시설인 만큼 기본 전시는 무료로 유지해야 한다고 생각해요. 대신 특별전이나 기부금 같은 다른 방법으로 추가 자금을 마련하는 게 좋을 것 같아요. 만약 정말 필요하다면 소액으로 하고 학생이나 저소득층은 할인해 주는 게 좋겠죠.
3bbd0714-93f4-5042-b745-50b70deed111,openrouter/nousresearch/hermes-4-405b,True,11.13,"{""q1_admission_fee_support"":{""type"":""integer"",""scale"":""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",""description"":3},""q2_alternative_first"":{""type"":""integer"",""scale"":""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",""description"":5},""q3_oppose_even_with_exemption"":{""type"":""integer"",""scale"":""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",""description"":4},""q4_willingness_to_pay"":{""type"":""string"",""options"":[""무료여야 한다"",""1,000원 미만"",""1,000~3,000원"",""3,000~5,000원"",""5,000~10,000원"",""10,000원 이상""],""description"":""1,000~3,000원""},""q5_open_opinion"":{""type"":""string"",""max_length"":200,""min_length"":50,""description"":""돈 걱정 없이 문화를 접할 권리는 국민 모두에게 기본적으로 보장돼야 한다고 생각합니다. 특히 아이들이 역사와 문화를 배울 수 있는 기회가 돈 문제로 줄어드는 건 정말 안타까운 일입니다. 다른 방법으로 돈을 모금하는 건 좋지만, 기본 전시는 결국 무료로 유지하는 게 맞다고 봅니다.""}}",3.0,5.0,4.0,"1,000~3,000원","돈 걱정 없이 문화를 접할 권리는 국민 모두에게 기본적으로 보장돼야 한다고 생각합니다. 특히 아이들이 역사와 문화를 배울 수 있는 기회가 돈 문제로 줄어드는 건 정말 안타까운 일입니다. 다른 방법으로 돈을 모금하는 건 좋지만, 기본 전시는 결국 무료로 유지하는 게 맞다고 봅니다."
73877c55-bae6-55e1-9993-58dbf71f11d3,openrouter/nousresearch/hermes-4-405b,True,12.05,"{
  ""q1_admission_fee_support"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=매우 반대, 3=중립, 5=매우 찬성)"",
    ""description"": 2
  },
  ""q2_alternative_first"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=전혀 그렇지 않다, 3=보통, 5=매우 그렇다)"",
    ""description"": 4
  },
  ""q3_oppose_even_with_exemption"": {
    ""type"": ""integer"",
    ""scale"": ""1~5 Likert (1=여전히 강하게 반대, 3=중립, 5=조건부 찬성으로 입장 변화)"",
    ""description"": 3
  },
  ""q4_willingness_to_pay"": {
    ""type"": ""string"",
    ""options"": [""무료여야 한다"", ""1,000원 미만"", ""1,000~3,000원"", ""3,000~5,000원"", ""5,000~10,000원"", ""10,000원 이상""],
    ""description"": ""1,000~3,000원""
  },
  ""q5_open_opinion"": {
    ""type"": ""string"",
    ""max_length"": 200,
    ""min_length"": 50,
    ""description"": ""국립박물관은 원래 국민 세금으로 운영되는 곳이니 기본 전시는 무료가 맞다 생각합니다. 특별전 같은 건 유료화해도 되지만, 기본 전시료를 내야 한다면 다른 대안을 먼저 찾아봐야 한다고 봅니다. 그래도 어쩔 수 없이 도입한다면 취약계층은 반드시 할인해 줘야 하고, 금액은 1천원~3천원 선이 적당하겠습니다.""
  }
}",2.0,4.0,3.0,"1,000~3,000원","국립박물관은 원래 국민 세금으로 운영되는 곳이니 기본 전시는 무료가 맞다 생각합니다. 특별전 같은 건 유료화해도 되지만, 기본 전시료를 내야 한다면 다른 대안을 먼저 찾아봐야 한다고 봅니다. 그래도 어쩔 수 없이 도입한다면 취약계층은 반드시 할인해 줘야 하고, 금액은 1천원~3천원 선이 적당하겠습니다."
